000.0	因为我手里可不止一件妖怪法宝……
001.0	果然还得是这个。
001.1	战争手……！
001.2	咦，什么玩意？
001.3	那东西怎么黏在那儿了？？
002.0	末、末世了了了;;
002.1	不敬……
003.0	<中级>|「同时折」
004.0	「右_轰」
005.0	「左_炸」
005.1	「融合」
006.0	来啊……|这个也打飞|给我看看……
009.0	折纸太费|时间了……
009.1	揉皱
010.0	谢谢您 主人!!!
010.1	唰
010.2	父亲大人|的手
010.3	给我
010.4	给我!
010.5	哼，你竟敢|说「妖怪」？
010.6	啊..哈哈..;;|那只是顺着|话说的..;;;
011.0	..猴子..!
011.1	咕咚; 妖怪|本尊登场..
011.2	噗- 在基斯12|面前都软趴趴|的家伙，倒|挺会装~
012.0	..软趴趴？
012.1	偷袭之下|没有强者
015.0	这里没有比你|地位更低的人。
015.3	把声音放低。
015.4	噗-
016.0	这里，
016.1	哪有「人」啊
017.0	「天秤」
018.0	瘪
019.0	咔
019.2	青筋
019.3	雕虫小技……
019.4	咔哈哈
019.5	打不过就说是|雕虫小技咯~!
020.0	咕咕咕.. 如意棒|变成牙签了..
020.1	给你最后一次|机会，猴子。
020.2	现在开始也行，|为上界而战吧。
022.0	哈啊....
022.4	是啊... 最后的|机会是吧..
023.0	玩具被抢走了|可别哭鼻子啊，|你们这些小鬼。
023.1	神通力
026.0	72体|「分身术」
030.0	可恶 尚!!
030.4	妄想联合|那帮家伙|的气势|又活过|来了!!
031.0	妄想联合啊……
031.1	这种时候我们|也该团结一点……
032.0	...稍微能用的|那些中议员
032.1	这个借口那个借口..|光顾着保命...
033.0	我们要是被永灭，|他们白捡个大议员，|怎么可能参战~
033.1	这帮连猴子|都不如的|家伙!!
034.1	哦，终于|认可我孙某了？
034.2	尚!!
035.0	干嘛呀~ 分身术可|烧了我一半以上|的暗力呢 呵
035.1	闪
035.2	闪
035.3	闪
035.4	说起来...
035.5	我们那些了不起的|死神大人们，|还在那样耗着吗..?
036.0	展开
036.1	砰
036.2	嘛，不管怎么说...
036.3	毕竟被错误的正义|浸染了太久..
037.0	下界监狱
037.1	是! 陛下!
038.1	斯莱瑟|典狱长
038.2	那帮使者|还是|老样子?!?
038.3	阎·赫尔二世|下界王
039.0	那.. 那个...
039.1	注目
039.2	我们是死神，不是军人!
040.0	死神在任何情况下|都要引导亡灵!
040.1	去尽到你们身为|死神的职责!!!
041.0	尽责去。
041.1	命。
043.0	您也知道..|那帮使者只听|支部长的话..
043.1	你们真的在|好好拷问吗?!?
043.2	为什么一点|反应都没有!!!
044.0	都怪你，我都|没脸见修比尔|大人了..
044.1	对、对不起!!|真的每天都用|最高等级拷问...
044.2	实在是.. 他们|太顽固了...
046.0	..夏娃..
047.0	亚当是神亲手|塑造的神之造物
047.1	而你只不过是|亚当的缝制品
047.2	慢慢地，细细地嚼。
047.4	这样的你，绝不|可能入亚当的眼...
047.5	大概... 很快就|会被丢弃吧？
048.0	...自责结束。
053.1	可恶 尚!!
054.0	再也忍不了了!!
055.0	哎呀.. 都说了要为|之后留点力气..
055.1	呵呵，以尚的性子，|忍到这份上|已经算久了。
057.0	FULL|發氣
068.0	全都会死的..
069.0	来了!
070.0	<高级>|「同时折」
073.0	完成。
073.1	折纸|圣域穹顶
074.0	哦哦。
074.1	竟然用了|4张比布利翁..!
076.0	我会记住你的。
076.2	「权能」
079.1	..权能？
080.0	暗党的权力...
080.1	超越明党了..?
081.0	所以呢，那又怎样!!
081.2	全力变形|「神弓」
082.0	都来，
083.0	膜拜我吧。
086.0	铮-
088.1	青筋
088.2	什么啊 尚!!
089.0	...咕咚。
089.1	全都... 烂掉吧
092.5	好痒|尚!!
092.6	「战争棒」|STI mode
092.3	...反而变得更强了..;;
093.0	最后的机会了，|小鬼。
093.2	为下界而战吧。
094.0	青筋
094.1	这、这家伙..!
094.2	攥紧..
095.0	...是真的吗，雷德...
095.1	...我们的正义真的...
095.2	...就到此为止了吗....
096.0	噗
096.1	噗
101.5	那、那是..!
102.7	上界国宝|奥法尼姆|终末级|战车
103.0	修比尔..
105.0	你可干了件相当|可怕的事啊？
105.1	艾尔|大天使
105.2	竟然用这种方式|灭掉那个亚当..
105.3	小聪明真|了不得啊..?
105.4	伊|大天使
105.5	没见过的家伙啊..
105.6	是从伊甸|外面来的？
105.7	奥|大天使
106.4	是「奥」。
108.0	奥|明党(上界)|[大议员]
108.1	明为正，暗为邪。
109.1	漫画是出口而非入口 请勿模仿请借此宣泄 @: SVVVK.exe
034.3	全部|捅个|对穿|!!!!
057.1	FULL|马赛克
103.1	嗯。
