FILE	000.png	1170	2532
L	367	385	390	51	1.00	안녕하세요 삭입니다.
L	415	493	290	47	1.00	정말 죄송하게도
L	356	544	386	48	1.00	지병 악화로 시즌 3는
L	367	595	390	48	1.00	월 1회 연재가 가능한
L	422	646	268	50	0.50	매일+에서 하게
L	452	700	218	52	1.00	되었습니다.
L	356	805	386	48	0.50	독자님들의 너른 양해
L	434	857	257	52	1.00	부탁드립니다.
L	430	962	258	51	0.50	거듭 죄송하고
L	452	1014	217	53	1.00	감사합니다.
FILE	001.png	1170	2532
L	496	809	139	73	0.50	꿈은,
L	444	989	224	67	0.50	과거이자
L	444	1078	226	72	0.50	미래이자
L	441	1173	250	70	1.00	현재이다.
FILE	002.png	1170	2532
L	507	2001	316	79	0.50	몽유도원
FILE	003.png	1170	2532
L	621	971	345	66	0.50	개표자 캠프
L	684	1803	62	33	0.50	0066
FILE	004.png	1170	2532
L	286	327	154	44	0.50	반갑다..
L	290	368	136	48	0.50	'장광남
FILE	005.png	1170	2532
L	493	1037	99	22	0.50	죽었나 보다..
L	283	1497	78	37	0.30	키킥.
L	261	1534	110	33	0.50	쫄지마~
L	342	1637	58	33	0.50	일단
L	327	1670	88	33	0.50	사신은
L	312	1707	125	33	0.50	아니니깐.
FILE	006.png	1170	2532
FILE	007.png	1170	2532
L	198	352	183	48	0.50	반갑다아~
L	228	400	121	47	0.50	광남아
FILE	008.png	1170	2532
L	500	584	121	40	1.00	• 24세
L	536	624	92	23	0.50	D- 10E
L	522	654	114	26	1.00	사인: ????
L	868	805	58	33	1.00	아...
L	857	842	84	37	0.50	아냐..
L	257	1391	125	47	0.50	가자고
L	275	1445	99	52	0.50	빨리.
L	802	1453	103	40	0.50	장광남
L	820	1497	66	33	0.50	이란
L	805	1530	95	40	1.00	자식이
L	802	1575	99	37	0.50	축 처져
L	791	1615	121	40	0.50	가지곤...
L	699	1854	29	29	0.30	핏
FILE	009.png	1170	2532
L	275	224	117	33	0.50	아이고~
L	286	261	73	33	0.50	이게
L	264	298	136	37	0.50	누구여?!!
L	647	301	121	48	0.50	훌렁~
L	798	448	88	33	1.00	우리
L	753	488	151	38	0.50	강아지~!!
FILE	010.png	1170	2532
FILE	011.png	1170	2532
FILE	012.png	1170	2532
L	404	282	327	107	0.50	울지마
L	422	387	321	94	0.50	머리/아파
L	231	1133	128	36	0.50	여자한테,
L	838	1181	33	110	0.30	뿡뚱공
L	901	1185	22	99	0.50	A AC
L	868	1185	29	99	0.30	씨씨씨
L	783	2038	117	33	0.50	각오 없이
L	739	2071	206	33	0.50	함부로 덤비지 마.
FILE	013.png	1170	2532
FILE	014.png	1170	2532
L	338	356	55	62	0.50	난
L	294	426	121	59	0.50	슈빌
L	728	477	161	62	0.50	위대한
L	272	492	195	59	0.50	워핸드-
L	727	543	163	65	0.50	암당의
L	728	610	161	59	0.50	대의원
L	735	677	154	59	0.50	이지~
L	261	1692	58	37	0.50	쨘~
L	783	2115	140	30	0.50	자~ 어떤 게
L	798	2145	110	33	1.00	나의 진짜
L	772	2174	165	37	0.50	모습일까요~?
FILE	015.png	1170	2532
FILE	016.png	1170	2532
FILE	017.png	1170	2532
L	824	985	106	33	1.00	..형님??..
FILE	018.png	1170	2532
L	776	588	110	40	0.50	역시
L	721	636	194	59	0.50	이 녀석은,
L	772	687	117	48	0.50	네가
L	732	739	165	48	0.50	안중에도
L	750	794	139	44	1.00	없는 것
L	732	845	169	48	1.00	같은데..?
L	231	1404	246	46	1.00	이걸로 더 이상
L	224	1453	268	55	0.50	네게 빚은 없어.
L	264	1501	158	51	0.50	장.광.남.
FILE	019.png	1170	2532
L	776	794	77	44	0.30	☆t
L	728	845	169	46	0.50	뽀뽀......?
L	283	1505	128	44	0.50	3k.*. 파
FILE	020.png	1170	2532
L	809	1990	139	51	0.50	광남아.
FILE	021.png	1170	2532
