FILE	000.png	1170	2532
FILE	001.png	1170	2532
L	610	401	136	47	0.50	핫핫핫
L	378	1291	272	70	1.00	이제야 좀
L	367	1375	305	74	0.50	벗어났네~
FILE	002.png	1170	2532
L	474	143	367	47	0.50	아는 게 많은 봉선은
L	342	201	500	51	1.00	현재 진행 중인 우주 대선과
L	496	260	345	48	0.50	개표자에 대해서도
L	636	320	198	52	1.00	말해줬다...
L	562	1463	272	54	1.00	... 그 개표자의
L	577	1519	261	52	0.50	이름이 장광남
L	618	1582	220	51	1.00	이란 것도...
FILE	003.png	1170	2532
L	286	187	163	50	1.00	그래서..
L	286	235	176	52	0.50	아랫분이
L	286	287	183	55	0.50	스폰을...
L	635	771	169	105	0.30	쎄쎄
L	664	841	167	119	1.00	!!!!!
FILE	004.png	1170	2532
L	431	261	421	204	0.50	히히
L	534	405	464	327	0.50	히히,
L	253	2020	176	213	0.30	멈
L	371	2193	191	187	0.30	칫
FILE	005.png	1170	2532
L	228	1464	132	44	1.00	...뭐야?
FILE	006.png	1170	2532
L	669	99	136	52	0.50	적토는
L	665	150	139	59	1.00	근처에
L	618	209	239	55	0.50	령이 있으면
L	669	264	136	55	0.50	울어서
L	662	323	158	59	0.50	알려줘.
L	286	1128	162	54	1.00	진짜야..
L	286	1180	143	52	0.50	근처에
L	268	1231	199	49	0.50	4짜리가
L	320	1284	103	55	0.50	있어.
L	272	2252	136	52	1.00	그래서
L	286	2307	114	58	1.00	뭐..?
FILE	007.png	1170	2532
L	596	235	114	47	0.30	뭐긴~
L	522	411	69	40	0.30	철컥
L	397	1114	279	59	1.00	이왕 99단에
L	345	1173	382	63	0.50	가는 거 티켓까지
L	371	1239	331	59	1.00	99장 맞춰가면
L	430	1297	225	68	0.50	좋잖아~?
L	353	1479	235	100	0.50	스윽..
FILE	008.png	1170	2532
L	294	1262	157	89	1.00	1266
L	317	1320	153	91	0.50	을??
L	254	1478	215	141	0.50	유우리
L	282	1543	230	143	0.50	둘다??
L	237	2155	223	153	0.30	하하핫
L	279	2263	150	125	0.50	'당연
L	268	2333	220	159	0.50	하지!!
FILE	009.png	1170	2532
L	238	141	256	176	0.50	이 대륙
L	189	233	387	218	0.50	최강 봉선이
L	227	358	311	188	0.50	도와주면
L	254	491	271	151	0.50	금방이니
L	245	577	331	192	0.50	걱정 마!!
L	434	1207	114	44	0.50	오오..
L	283	1858	143	51	0.50	오오는
L	286	1920	139	52	0.50	무슨-
L	220	2083	224	195	0.30	척
FILE	010.png	1170	2532
L	680	242	106	59	0.50	찰칵
L	312	978	62	63	0.50	야.
L	334	1041	77	69	0.50	너.
L	629	2145	121	66	0.50	무슨
L	566	2222	272	77	0.50	꿍꿍이냐?
FILE	011.png	1170	2532
L	252	219	227	139	0.50	하하핫
L	273	338	216	93	0.50	그래!!
L	270	438	172	108	1.00	사실
L	235	519	303	159	0.50	궁궁이가
L	676	548	187	224	0.50	당
L	257	617	255	164	1.00	있다!!
L	294	1129	154	92	0.50	에이
L	326	1191	170	113	0.50	~??
L	277	1355	200	163	0.50	진짜
L	566	1391	51	51	0.30	척
L	285	1422	255	192	0.50	4기!
L	338	2108	73	59	0.50	흠!
L	286	2322	99	55	0.50	흠!
FILE	012.png	1170	2532
L	658	195	139	48	1.00	사실...
L	603	249	246	52	1.00	우리 99단의
L	640	308	176	51	1.00	궁극적인
L	647	368	169	55	0.50	목표는..
L	367	2122	368	69	0.50	사신과 영멸로
L	367	2200	371	70	0.50	부터의 완전한
L	330	2277	454	86	1.00	자유와 독립이다.
FILE	013.png	1170	2532
L	228	1585	147	59	0.50	자유와
L	231	1648	143	55	1.00	독립...
L	235	1913	176	73	1.00	멋져..!
L	768	1968	91	59	0.30	두은
L	717	2035	109	65	0.30	두은
FILE	014.png	1170	2532
L	305	198	132	48	1.00	그러기
L	253	257	235	47	0.50	위해선 역시
L	286	314	162	54	0.50	너 같은
L	286	374	176	52	0.50	인재들을
L	253	433	235	51	1.00	최대한 많이
L	316	492	121	55	0.50	양성..
L	430	614	147	73	0.50	아니.
L	699	824	55	58	0.50	난
L	643	890	161	55	1.00	99단에
L	651	956	147	59	0.50	간다고
L	665	1022	125	66	0.50	했지,
L	621	1251	176	59	1.00	99단이
L	603	1320	213	62	0.50	되겠다고
L	621	1389	177	62	0.50	한 적은
L	618	1464	191	59	0.50	없는데?
L	710	2402	114	36	0.50	그.. 그건
L	681	2444	143	52	0.50	그렇지..
FILE	015.png	1170	2532
L	599	816	206	46	1.00	아... 그러니깐
L	629	861	147	40	1.00	니 말은...
L	375	1434	210	50	0.50	니들 필요한
L	327	1489	305	48	1.00	정보만 쏙 빼먹고
L	327	1540	305	54	0.50	싹 빠지시겠다..?
FILE	016.png	1170	2532
L	658	338	187	70	0.50	싫으면
L	676	426	158	77	0.50	관둬.
L	606	822	311	171	0.50	에/?22
L	273	1521	200	109	0.50	에라이!
L	188	1589	319	143	0.50	됐다. 됐어!
L	229	1645	325	149	0.50	그래, 관!!
L	244	1874	183	107	0.50	안 가면
