001.0	哈哈哈
001.1	总算是脱身了~
002.0	见多识广的奉先，还讲了正在进行的宇宙大选和开票者的事...
002.1	... 那个开票者名叫张光男的事也讲了...
003.0	所以.. 下面那位在赞助...
003.1	世世!!!!!
004.1	一顿
005.0	...什么？
006.0	赤兔一有灵靠近就会嘶鸣通知我。
006.1	真的.. 附近有个4分的。
006.2	所以呢..？
007.0	还能怎样~
007.1	咔嚓
007.2	反正都要去99团，把票也凑齐99张不是更好~？
007.3	唰..
008.1	哈哈哈 那当然!!
009.0	有本大陆最强的奉先帮忙，很快的，别担心!!
009.1	哦哦..
009.3	哦什么哦-
010.0	咔嚓
010.1	喂。你。
010.2	打什么算盘？
011.0	哈哈哈 没错!!|我确实|有算盘!!
011.2	诶~??|真的假的!
011.4	嗯!
011.5	嗯!
012.0	其实... 我们99团的|终极目标是..
012.1	从死神和永灭中彻底自由与独立。
013.0	自由与独立...
013.1	好帅..!
013.2	怦怦
014.0	为此就得尽可能多|培养你这样的人才..|不对。
014.1	我说的是|去99团，
014.2	可没说要|加入99团吧？
014.3	那、那倒是..
015.0	啊... 所以你的意思是...
015.1	只把需要的情报榨干，然后拍拍屁股走人？
016.0	不愿意就算了。
016.1	诶?!?
016.2	得了! 算了算了!|行，不去!!|不去是他们自己吃亏!!|我一点都不可惜~
017.0	干嘛呢?!? 还不下来?!|滚啊!! 别逼我|把票撕了!!!
017.1	哎哟小鬼~|转不了生|可怎么办哟~|啧啧..
017.2	抽泣.!|抽泣..
017.3	抽泣
017.4	..咩...ㅠ
018.0	敢、敢动一下...
018.1	我就让这女人..|永、永灭!!
019.0	哈啊
019.1	..第二次机会也错过了..
019.2	切...
019.3	票我自己攒。
020.0	嘿~？
020.1	哇-
020.2	咚 咚
020.3	反正票多了|也没坏处..
021.0	飘~
021.1	等去了99团弄清力量的秘密，我立刻就办。
021.2	早这么说不就好了!! 哈哈哈!!
027.0	死亡票 45张
027.1	唔~ 就现在这帮小子来说确实算强，但再想成长就没戏了!!
027.2	..什么？
028.0	脑子跟竹子一样死板，招式也僵得很!!
028.1	咔嚓
030.0	喂~ 喂~|头.脑.简.单.
030.1	刚才是警告，|下次就砍了。
031.0	哼
031.1	还差|一万年!!!!
034.0	脉.. 居然这么|轻易就被压制...
034.1	那就是99团!!
034.2	哈
035.0	干脆现在.. 分个高下吧。
036.1	脑子不好使|就靠勇猛咯~
036.2	说你自己吗？|『智力:14』
037.0	什么?!? 呼——...|你可能不信，但我|死后的智力足足有99..
037.1	不信。
037.4	好~!|那我告诉你!!
037.5	你! 想过灵的|力量『形』是由|什么样的『死因』|决定的吗??
038.0	小鬼，你!!|没有吧
038.3	非说|不可吗？
038.4	那|当然!!
039.0	有人被刀砍死|就有了斩击能力，|有人被枪打死|就有了射击能力，|对吧!!
040.0	不觉得奇怪吗..？
040.1	其实所有人的最终死因，|都是「因某某导致的|心脏停搏」啊...
040.2	嗯..？ 这么一说|还真是??
040.3	那又怎样。
041.0	我... 在这里看了|无数灵这么多年，|才明白过来。
041.1	成为我们能力的『形』，
042.0	取决于你如何看待自己的死，会完全不同!
042.1	甚至同样是被毒死，
043.0	一个把毒当武器，另一个却得到解毒能力..
043.1	...想象力...
044.1	所以呢，|你想说|什么？
044.2	没错!!
044.3	你脑子|比那屠夫|强多了!
045.0	不知道你生前是怎么打的，
045.1	僵硬的竹子终究会折断。
045.2	要像柳树一样柔韧地思考、柔韧地打!!
046.0	唰
046.1	我没有生前的记忆。
046.2	只知道我曾是大陆最强。
047.0	脉也.. 和光男一样失去了记忆啊
047.1	唔~ 那记忆恐怕也是错的
048.0	马上让你见识见识!
048.1	咔嚓
048.4	用票冲啊!!
049.0	怂了？
049.1	说你自己吗？ 呵
049.2	别、别说了;;
050.0	这、这是哪儿..
051.0	可恶... 到底怎么回事...
051.1	哎呀~ 真倒霉，|撞上初灵了!
051.2	请问，这里是哪里？
051.3	咔嚓
052.0	切-
053.0	小心!!|是引导死神!!
054.1	我也挡得住!
055.0	这家伙....
055.1	在哪儿.....
056.0	那边!
057.0	可恶.. 太远了
057.1	咔嚓
057.3	是狙击型吗..
059.0	「兵器召唤|丈八蛇矛」
066.0	什么..
066.1	...为什么
067.0	这下麻烦了.. 是『青毒弹』。
067.1	一小时内不取出来就会永灭..
067.2	这个蠢货.. 是替我挨了我躲开的那一发吗....
068.0	让开。|我来取。
068.2	不行。
068.3	弄不好当场|就永灭。
068.4	那你说怎么办!
069.0	你们运气真好..
069.1	正好附近有个地方有治疗器具。
069.2	那是哪儿？
073.0	呼~ 好了! 弹已经完全|取出来了，放心吧。
073.1	好好睡一觉|起来就没事了。
073.2	哼，也没什么特别的嘛，还大惊小怪。
074.1	哼! 说句谢谢就这么难!
075.2	要谢，以后去谢那家伙吧。
076.2	哦~ 酒量还行嘛？
076.3	分不清是酒|还是水。
077.0	哈哈!! 别逞强了，
077.1	在那家伙醒之前|你也眯一会儿。
077.2	这里是连死神雷达|都探测不到的|秘密地点。
077.3	...你.. 知道的.. 还真多...
078.0	就凭.... 智力.... 14....
080.0	奉先|死亡票|99张
080.1	不过...
080.4	在这里一旦睡着，
081.0	就绝对无法独自醒来...
081.2	漫画是出口而非入口 请勿模仿请借此宣泄 编辑协助:杂商人 @: SVVVK.exe
047.2	笨蛋! 呵
078.3	..嗯？
