FILE	000.png	941	2532
FILE	042.png	941	2532
FILE	043.png	941	2532
FILE	044.png	941	2532
FILE	045.png	941	2532
L	99	21	628	88	0.50	「플레이그 플래그」
L	172	109	272	40	1.00	PLAGUE
L	470	110	183	41	0.50	FLAG
FILE	046.png	941	2532
FILE	047.png	941	2532
FILE	048.png	941	2532
L	481	1891	275	218	0.50	iit
FILE	049.png	941	2532
L	227	6	183	100	0.50	평. 펑
L	430	14	242	106	0.30	평형
L	121	44	88	121	0.50	성
L	481	106	80	69	0.30	펑
L	301	301	73	80	0.30	펑
L	235	639	143	107	0.30	명시
L	474	2325	113	154	0.50	아
FILE	050.png	941	2532
L	503	404	110	114	0.50	아
L	430	599	113	103	0.50	10
L	352	772	128	128	0.50	아
L	286	978	66	55	0.50	0
L	510	1678	128	169	0.30	불
L	180	1703	205	180	0.50	불.
L	80	1762	62	77	0.50	부
L	496	2035	110	128	0.50	물
FILE	051.png	941	2532
FILE	052.png	941	2532
FILE	053.png	941	2532
L	555	128	80	44	0.50	저런
L	492	175	210	50	0.50	무능한 암당
L	536	227	121	48	0.50	놈들을
L	485	279	231	44	0.50	지지한다니~
L	492	330	209	44	0.50	이승 놈들은
L	510	382	169	44	0.50	대체 무슨
L	536	430	117	47	0.50	생각인
L	544	482	106	44	0.50	거지?
L	198	2159	162	49	0.50	클클클..
L	176	2213	217	51	0.50	명당 중의원
L	191	2267	183	51	0.50	들이 우리
L	172	2321	228	53	0.50	중의원 보다
L	194	2377	183	52	1.00	나은데..?
FILE	054.png	941	2532
L	422	507	121	34	0.50	후.. 존나나
L	441	536	99	33	0.50	너마저...
L	566	647	102	48	0.50	이신.
L	540	699	143	44	0.50	[UKO]
L	551	747	124	44	1.00	테스트
L	588	798	55	47	0.50	다.
FILE	055.png	941	2532
L	588	1648	128	110	0.50	{0
FILE	056.png	941	2532
L	646	390	40	25	1.00	이
L	635	496	29	29	1.00	8
L	532	787	136	44	0.50	클클클..
L	488	831	224	60	1.00	그래.. 요즘은
L	485	879	231	44	0.50	저런게 경제적
L	510	926	184	45	0.50	이고 좋지..
L	124	1700	55	62	0.50	평
FILE	057.png	941	2532
L	242	441	44	40	0.30	슝
L	121	805	154	172	0.30	슝
L	518	931	209	114	0.50	너무
L	455	1026	312	136	0.50	작아!!
FILE	058.png	941	2532
L	413	1028	220	133	0.50	너무
L	337	1140	275	129	0.50	작음...
L	220	1759	139	66	0.50	레드.
L	117	2284	36	22	0.50	쪼물
L	128	2310	36	19	0.30	쪼물
FILE	059.png	941	2532
L	187	1346	154	74	0.50	완성.
L	128	2336	290	81	1.00	종이접기
L	426	2340	297	78	0.50	「전투기」
FILE	060.png	941	2532
L	334	1604	84	40	0.30	슝~
FILE	061.png	941	2532
FILE	062.png	941	2532
FILE	063.png	941	2532
FILE	064.png	941	2532
FILE	065.png	941	2532
L	312	1508	205	92	0.30	꺄하하~
L	262	1564	344	147	0.50	꼴좋다 날파리
L	374	1670	169	99	0.50	놈들!!
L	422	2368	246	54	0.50	꼴까닥.. 전멸
L	463	2421	165	47	1.00	입니다...
FILE	066.png	941	2532
L	77	297	154	92	0.50	뭐야
L	602	322	180	57	0.50	저녀석..
L	617	378	139	55	0.50	암력이
L	73	389	147	85	0.50	샹!!
L	613	437	147	59	0.50	중의원
L	591	494	195	58	0.50	사이즈가
L	602	553	181	58	1.00	아닌데..
L	532	1250	268	70	0.50	'비블리온'
L	382	1847	275	59	0.50	두루마리의
L	374	1908	298	73	0.50	특수력이야.
FILE	067.png	941	2532
L	161	279	551	633	0.30	짝
L	367	2057	40	44	0.30	척
FILE	068.png	941	2532
L	477	2260	91	61	0.30	꾸깃
FILE	069.png	941	2532
L	227	382	132	66	0.50	완성.
L	124	1483	613	85	0.50	종이접기 「폭격기」
FILE	070.png	941	2532
FILE	071.png	941	2532
FILE	072.png	941	2532
L	231	1722	91	92	0.30	와
L	275	1827	358	658	1.00	아아아아아
FILE	073.png	941	2532
L	588	1000	102	52	1.00	2단.
FILE	074.png	941	2532
L	588	323	69	40	0.50	기!!
L	111	771	630	166	0.50	「역주행」
L	261	980	572	297	0.50	꺄아아아악!!!
L	228	1497	155	125	0.50	꼴까닥
L	156	1513	273	199	0.50	입니다다닥!!!
L	529	1542	180	231	0.50	슈
L	334	1832	374	242	0.50	아
FILE	075.png	941	2532
L	308	1538	22	55	1.00	0000
L	147	2079	544	228	0.50	요요
FILE	076.png	941	2532
L	115	2295	624	159	0.50	「 롱슬리퍼」
L	282	2417	297	49	1.00	Long sleeper
FILE	077.png	941	2532
L	136	294	113	170	0.50	(⅛
L	99	717	58	40	0.50	G6B
L	499	2197	95	62	0.50	파..
L	433	2255	249	66	0.50	파츠산..?!
FILE	078.png	941	2532
L	220	150	187	51	1.00	비행기의
L	187	206	249	55	0.50	약점은 역시
L	179	262	272	66	1.00	바람이겠죠?
L	573	415	158	62	0.50	파주주
L	580	500	143	34	0.50	암당 (하계)
L	573	533	158	44	0.50	[ 보좌관]
L	290	1114	172	52	0.50	파 초산
L	330	1169	84	33	0.30	Mk .ㅍ
L	510	1339	128	44	0.50	죠르디
L	521	1394	102	37	0.50	[ 무직 ]
L	95	1431	62	33	0.30	NB
L	532	2192	44	26	0.30	꾸깃
FILE	079.png	941	2532
L	529	120	183	110	0.50	파초산
L	227	202	121	100	0.50	역시
L	117	285	345	148	1.00	내가 가져야
L	154	401	220	125	0.50	겠어!!!
L	496	669	99	59	0.30	물욕
L	492	728	106	44	1.00	+100
L	676	1155	77	62	0.50	엑;
L	169	1640	106	81	0.50	나줘
L	668	1803	80	78	0.50	나!
L	683	1869	84	73	0.50	나!
L	191	2012	147	36	0.50	아.. 도련님
L	194	2048	140	35	0.50	제발 쫌..;;
FILE	080.png	941	2532
L	400	905	91	103	0.50	전
L	180	960	161	44	0.50	보좌관이
L	191	1007	124	45	0.50	뭐하다
L	205	1055	121	44	0.50	이제서
L	191	1103	121	44	0.50	나타난
L	194	1151	136	48	1.00	거지..?
L	466	1671	222	100	0.30	빠직
L	139	1728	320	97	0.50	주인공병!!
L	588	1792	154	81	0.30	빠진
L	180	2005	180	106	0.50	뚫어
L	128	2112	294	118	0.50	버린다.
L	136	2211	264	99	0.50	파주주
L	190	2321	162	82	1.00	!!!!
L	492	2381	205	103	0.30	빠직
FILE	081.png	941	2532
L	503	194	132	51	0.50	에이~
L	466	250	198	55	0.50	좀 봐줘라
L	514	304	110	59	0.50	다들.
L	481	584	183	55	1.00	가뜩이나
L	480	639	185	54	0.50	머릿수도
L	470	699	205	55	0.50	모자란데.
L	363	747	36	40	0.30	®
L	668	2042	51	51	0.50	와
L	136	2116	47	47	0.50	와
L	474	2204	47	51	0.50	와
L	683	2226	33	33	0.50	와
L	191	2274	29	33	0.50	와
L	272	2359	55	55	0.50	와
L	617	2370	55	55	0.50	와
FILE	082.png	941	2532
L	128	695	584	88	0.50	+ 접착력 강화 +
FILE	083.png	941	2532
L	154	463	562	121	0.50	외 변형
L	156	579	572	115	0.50	「 아킬레스힐」
FILE	084.png	941	2532
FILE	085.png	941	2532
FILE	086.png	941	2532
FILE	087.png	941	2532
FILE	088.png	941	2532
L	356	224	40	40	0.30	굴
L	409	295	96	52	0.30	데굴
L	518	356	124	48	0.30	데굴
L	102	1743	55	37	0.50	66B
L	36	1841	477	404	1.00	!!!
FILE	089.png	941	2532
L	569	117	73	48	0.30	풉-
L	503	168	195	52	0.50	그러게 왜
L	499	227	198	48	0.50	꼴랑 요괴
L	499	279	205	55	0.50	물건 하나
L	532	334	136	51	0.50	믿고선
L	518	389	172	52	0.50	까불어?
L	507	831	139	51	0.50	꼴까닥
L	488	886	180	51	0.50	입니다다
L	507	942	139	52	0.50	다다닥
FILE	090.png	941	2532
FILE	091.png	941	2532
FILE	092.png	941	2532
FILE	093.png	941	2532
L	227	1236	84	55	1.00	아..
L	102	1449	665	119	0.50	[하프_워핸드]
L	191	2149	378	62	0.50	제가 가진게 꼴랑
L	191	2211	378	59	0.50	요괴 물건 하나가
L	275	2268	250	62	1.00	아니라서...
FILE	094.png	941	2532
L	382	2380	69	19	0.50	SAAAK
