004.1	基斯12!!
005.0	最后的，|晚餐!!
012.0	哎呀，是分身..!!
013.0	『罪人的|肠子』
013.1	终于露出真面目了啊..
015.0	基斯12。
021.0	轰
021.1	轰
026.0	下界军|夜叉特战队
034.0	抓住了!
050.1	我会记住你的。
054.0	说了别大意..
055.0	...脏死了。
055.2	什么 ??!!
055.3	尚，到底|哪里脏了!!
056.0	屎尾巴。
059.0	外变形♥|狙击猫
059.2	阿-嚏©
062.0	轻轻
062.1	轻轻
064.0	..好害羞...
065.6	咕咕咕... 妄想联合|那帮家伙的|气势掉下去了..
066.0	尚!!
068.2	哈哈，下界果然|还是陆军啊。
069.0	你给我等着，|基斯..
069.2	...原来有那种东西吗..？
069.3	蓬松 蓬松
070.0	咦？
071.1	呀!
072.0	搞什么啊.. 这些|小孩的玩具..
072.1	嗡
074.0	我的|便当!!
077.0	好久不见，光男。
078.1	难道.... 那时候....
079.0	...被阿特曼吸收了吗...
080.4	..住..手....
081.0	...求求你..... 拜托..了...
083.0	你也尝尝这滋味..!
083.1	漫画是出口而非入口 请勿模仿请借此宣泄 @: SvK.exe
066.1	压上去!!
